cons,old,new
GRC_H51,1244,9
GRC_H52,1245,9
GRC_H53,1246,9
GRC_I,1247,9
GRC_J58T60,1248,9
GRC_J61,1249,9
GRC_J62_63,1250,9
GRC_K,1251,9
GRC_L,1252,9
GRC_M,1253,9
GRC_N,1254,9
GRC_O,1255,9
GRC_P,1256,9
GRC_Q,1257,9
GRC_R,1258,9
GRC_S,1259,9
GRC_T,1260,9
HKG_A01_02,1261,7
HKG_A03,1262,7
HKG_B05_06,1263,8
HKG_B07_08,1264,8
HKG_B09,1265,8
HKG_C10T12,1266,8
HKG_C13T15,1267,8
HKG_C16,1268,8
HKG_C17_18,1269,8
HKG_C19,1270,8
HKG_C20,1271,8
HKG_C21,1272,8
HKG_C22,1273,8
HKG_C23,1274,8
HKG_C24,1275,8
HKG_C25,1276,8
HKG_C26,1277,8
HKG_C27,1278,8
HKG_C28,1279,8
HKG_C29,1280,8
HKG_C30,1281,8
HKG_C31T33,1282,8
HKG_D,1283,9
HKG_E,1284,9
HKG_F,1285,9
HKG_G,1286,9
HKG_H49,1287,9
HKG_H50,1288,9
HKG_H51,1289,9
HKG_H52,1290,9
HKG_H53,1291,9
HKG_I,1292,9
HKG_J58T60,1293,9
HKG_J61,1294,9
HKG_J62_63,1295,9
HKG_K,1296,9
HKG_L,1297,9
HKG_M,1298,9
HKG_N,1299,9
HKG_O,1300,9
HKG_P,1301,9
HKG_Q,1302,9
HKG_R,1303,9
HKG_S,1304,9
HKG_T,1305,9
HRV_A01_02,1306,7
HRV_A03,1307,7
HRV_B05_06,1308,8
HRV_B07_08,1309,8
HRV_B09,1310,8
HRV_C10T12,1311,8
HRV_C13T15,1312,8
HRV_C16,1313,8
HRV_C17_18,1314,8
HRV_C19,1315,8
HRV_C20,1316,8
HRV_C21,1317,8
HRV_C22,1318,8
HRV_C23,1319,8
HRV_C24,1320,8
HRV_C25,1321,8
HRV_C26,1322,8
HRV_C27,1323,8
HRV_C28,1324,8
HRV_C29,1325,8
HRV_C30,1326,8
HRV_C31T33,1327,8
HRV_D,1328,9
HRV_E,1329,9
HRV_F,1330,9
HRV_G,1331,9
HRV_H49,1332,9
HRV_H50,1333,9
HRV_H51,1334,9
HRV_H52,1335,9
HRV_H53,1336,9
HRV_I,1337,9
HRV_J58T60,1338,9
HRV_J61,1339,9
HRV_J62_63,1340,9
HRV_K,1341,9
HRV_L,1342,9
HRV_M,1343,9
HRV_N,1344,9
HRV_O,1345,9
HRV_P,1346,9
HRV_Q,1347,9
HRV_R,1348,9
HRV_S,1349,9
HRV_T,1350,9
HUN_A01_02,1351,7
HUN_A03,1352,7
HUN_B05_06,1353,8
HUN_B07_08,1354,8
HUN_B09,1355,8
HUN_C10T12,1356,8
HUN_C13T15,1357,8
HUN_C16,1358,8
HUN_C17_18,1359,8
HUN_C19,1360,8
HUN_C20,1361,8
HUN_C21,1362,8
HUN_C22,1363,8
HUN_C23,1364,8
HUN_C24,1365,8
HUN_C25,1366,8
HUN_C26,1367,8
HUN_C27,1368,8
HUN_C28,1369,8
HUN_C29,1370,8
HUN_C30,1371,8
HUN_C31T33,1372,8
HUN_D,1373,9
HUN_E,1374,9
HUN_F,1375,9
HUN_G,1376,9
HUN_H49,1377,9
HUN_H50,1378,9
HUN_H51,1379,9
HUN_H52,1380,9
HUN_H53,1381,9
HUN_I,1382,9
HUN_J58T60,1383,9
HUN_J61,1384,9
HUN_J62_63,1385,9
HUN_K,1386,9
HUN_L,1387,9
HUN_M,1388,9
HUN_N,1389,9
HUN_O,1390,9
HUN_P,1391,9
HUN_Q,1392,9
HUN_R,1393,9
HUN_S,1394,9
HUN_T,1395,9
IDN_A01_02,1396,7
IDN_A03,1397,7
IDN_B05_06,1398,8
IDN_B07_08,1399,8
IDN_B09,1400,8
IDN_C10T12,1401,8
IDN_C13T15,1402,8
IDN_C16,1403,8
IDN_C17_18,1404,8
IDN_C19,1405,8
IDN_C20,1406,8
IDN_C21,1407,8
IDN_C22,1408,8
IDN_C23,1409,8
IDN_C24,1410,8
IDN_C25,1411,8
IDN_C26,1412,8
IDN_C27,1413,8
IDN_C28,1414,8
IDN_C29,1415,8
IDN_C30,1416,8
IDN_C31T33,1417,8
IDN_D,1418,9
IDN_E,1419,9
IDN_F,1420,9
IDN_G,1421,9
IDN_H49,1422,9
IDN_H50,1423,9
IDN_H51,1424,9
IDN_H52,1425,9
IDN_H53,1426,9
IDN_I,1427,9
IDN_J58T60,1428,9
IDN_J61,1429,9
IDN_J62_63,1430,9
IDN_K,1431,9
IDN_L,1432,9
IDN_M,1433,9
IDN_N,1434,9
IDN_O,1435,9
IDN_P,1436,9
IDN_Q,1437,9
IDN_R,1438,9
IDN_S,1439,9
IDN_T,1440,9
IND_A01_02,1441,7
IND_A03,1442,7
IND_B05_06,1443,8
IND_B07_08,1444,8
IND_B09,1445,8
IND_C10T12,1446,8
IND_C13T15,1447,8
IND_C16,1448,8
IND_C17_18,1449,8
IND_C19,1450,8
IND_C20,1451,8
IND_C21,1452,8
IND_C22,1453,8
IND_C23,1454,8
IND_C24,1455,8
IND_C25,1456,8
IND_C26,1457,8
IND_C27,1458,8
IND_C28,1459,8
IND_C29,1460,8
IND_C30,1461,8
IND_C31T33,1462,8
IND_D,1463,9
IND_E,1464,9
IND_F,1465,9
IND_G,1466,9
IND_H49,1467,9
IND_H50,1468,9
IND_H51,1469,9
IND_H52,1470,9
IND_H53,1471,9
IND_I,1472,9
IND_J58T60,1473,9
IND_J61,1474,9
IND_J62_63,1475,9
IND_K,1476,9
IND_L,1477,9
IND_M,1478,9
IND_N,1479,9
IND_O,1480,9
IND_P,1481,9
IND_Q,1482,9
IND_R,1483,9
IND_S,1484,9
IND_T,1485,9
IRL_A01_02,1486,7
IRL_A03,1487,7
IRL_B05_06,1488,8
IRL_B07_08,1489,8
IRL_B09,1490,8
IRL_C10T12,1491,8
IRL_C13T15,1492,8
IRL_C16,1493,8
IRL_C17_18,1494,8
IRL_C19,1495,8
IRL_C20,1496,8
IRL_C21,1497,8
IRL_C22,1498,8
IRL_C23,1499,8
IRL_C24,1500,8
IRL_C25,1501,8
IRL_C26,1502,8
IRL_C27,1503,8
IRL_C28,1504,8
IRL_C29,1505,8
IRL_C30,1506,8
IRL_C31T33,1507,8
IRL_D,1508,9
IRL_E,1509,9
IRL_F,1510,9
IRL_G,1511,9
IRL_H49,1512,9
IRL_H50,1513,9
IRL_H51,1514,9
IRL_H52,1515,9
IRL_H53,1516,9
IRL_I,1517,9
IRL_J58T60,1518,9
IRL_J61,1519,9
IRL_J62_63,1520,9
IRL_K,1521,9
IRL_L,1522,9
IRL_M,1523,9
IRL_N,1524,9
IRL_O,1525,9
IRL_P,1526,9
IRL_Q,1527,9
IRL_R,1528,9
IRL_S,1529,9
IRL_T,1530,9
ISL_A01_02,1531,7
ISL_A03,1532,7
ISL_B05_06,1533,8
ISL_B07_08,1534,8
ISL_B09,1535,8
ISL_C10T12,1536,8
ISL_C13T15,1537,8
ISL_C16,1538,8
ISL_C17_18,1539,8
ISL_C19,1540,8
ISL_C20,1541,8
ISL_C21,1542,8
ISL_C22,1543,8
ISL_C23,1544,8
ISL_C24,1545,8
ISL_C25,1546,8
ISL_C26,1547,8
ISL_C27,1548,8
ISL_C28,1549,8
ISL_C29,1550,8
ISL_C30,1551,8
ISL_C31T33,1552,8
ISL_D,1553,9
ISL_E,1554,9
ISL_F,1555,9
ISL_G,1556,9
ISL_H49,1557,9
ISL_H50,1558,9
ISL_H51,1559,9
ISL_H52,1560,9
ISL_H53,1561,9
ISL_I,1562,9
ISL_J58T60,1563,9
ISL_J61,1564,9
ISL_J62_63,1565,9
ISL_K,1566,9
ISL_L,1567,9
ISL_M,1568,9
ISL_N,1569,9
ISL_O,1570,9
ISL_P,1571,9
ISL_Q,1572,9
ISL_R,1573,9
ISL_S,1574,9
ISL_T,1575,9
ISR_A01_02,1576,7
ISR_A03,1577,7
ISR_B05_06,1578,8
ISR_B07_08,1579,8
ISR_B09,1580,8
ISR_C10T12,1581,8
ISR_C13T15,1582,8
ISR_C16,1583,8
ISR_C17_18,1584,8
ISR_C19,1585,8
ISR_C20,1586,8
ISR_C21,1587,8
ISR_C22,1588,8
ISR_C23,1589,8
ISR_C24,1590,8
ISR_C25,1591,8
ISR_C26,1592,8
ISR_C27,1593,8
ISR_C28,1594,8
ISR_C29,1595,8
ISR_C30,1596,8
ISR_C31T33,1597,8
ISR_D,1598,9
ISR_E,1599,9
ISR_F,1600,9
ISR_G,1601,9
ISR_H49,1602,9
ISR_H50,1603,9
ISR_H51,1604,9
ISR_H52,1605,9
ISR_H53,1606,9
ISR_I,1607,9
ISR_J58T60,1608,9
ISR_J61,1609,9
ISR_J62_63,1610,9
ISR_K,1611,9
ISR_L,1612,9
ISR_M,1613,9
ISR_N,1614,9
ISR_O,1615,9
ISR_P,1616,9
ISR_Q,1617,9
ISR_R,1618,9
ISR_S,1619,9
ISR_T,1620,9
ITA_A01_02,1621,7
ITA_A03,1622,7
ITA_B05_06,1623,8
ITA_B07_08,1624,8
ITA_B09,1625,8
ITA_C10T12,1626,8
ITA_C13T15,1627,8
ITA_C16,1628,8
ITA_C17_18,1629,8
ITA_C19,1630,8
ITA_C20,1631,8
ITA_C21,1632,8
ITA_C22,1633,8
ITA_C23,1634,8
ITA_C24,1635,8
ITA_C25,1636,8
ITA_C26,1637,8
ITA_C27,1638,8
ITA_C28,1639,8
ITA_C29,1640,8
ITA_C30,1641,8
ITA_C31T33,1642,8
ITA_D,1643,9
ITA_E,1644,9
ITA_F,1645,9
ITA_G,1646,9
ITA_H49,1647,9
ITA_H50,1648,9
ITA_H51,1649,9
ITA_H52,1650,9
ITA_H53,1651,9
ITA_I,1652,9
ITA_J58T60,1653,9
ITA_J61,1654,9
ITA_J62_63,1655,9
ITA_K,1656,9
ITA_L,1657,9
ITA_M,1658,9
ITA_N,1659,9
ITA_O,1660,9
ITA_P,1661,9
ITA_Q,1662,9
ITA_R,1663,9
ITA_S,1664,9
ITA_T,1665,9
JOR_A01_02,1666,7
JOR_A03,1667,7
JOR_B05_06,1668,8
JOR_B07_08,1669,8
JOR_B09,1670,8
JOR_C10T12,1671,8
JOR_C13T15,1672,8
JOR_C16,1673,8
JOR_C17_18,1674,8
JOR_C19,1675,8
JOR_C20,1676,8
JOR_C21,1677,8
JOR_C22,1678,8
JOR_C23,1679,8
JOR_C24,1680,8
JOR_C25,1681,8
JOR_C26,1682,8
JOR_C27,1683,8
JOR_C28,1684,8
JOR_C29,1685,8
JOR_C30,1686,8
JOR_C31T33,1687,8
JOR_D,1688,9
JOR_E,1689,9
JOR_F,1690,9
JOR_G,1691,9
JOR_H49,1692,9
JOR_H50,1693,9
JOR_H51,1694,9
JOR_H52,1695,9
JOR_H53,1696,9
JOR_I,1697,9
JOR_J58T60,1698,9
JOR_J61,1699,9
JOR_J62_63,1700,9
JOR_K,1701,9
JOR_L,1702,9
JOR_M,1703,9
JOR_N,1704,9
JOR_O,1705,9
JOR_P,1706,9
JOR_Q,1707,9
JOR_R,1708,9
JOR_S,1709,9
JOR_T,1710,9
JPN_A01_02,1711,7
JPN_A03,1712,7
JPN_B05_06,1713,8
JPN_B07_08,1714,8
JPN_B09,1715,8
JPN_C10T12,1716,8
JPN_C13T15,1717,8
JPN_C16,1718,8
JPN_C17_18,1719,8
JPN_C19,1720,8
JPN_C20,1721,8
JPN_C21,1722,8
JPN_C22,1723,8
JPN_C23,1724,8
JPN_C24,1725,8
JPN_C25,1726,8
JPN_C26,1727,8
JPN_C27,1728,8
JPN_C28,1729,8
JPN_C29,1730,8
JPN_C30,1731,8
JPN_C31T33,1732,8
JPN_D,1733,9
JPN_E,1734,9
JPN_F,1735,9
JPN_G,1736,9
JPN_H49,1737,9
JPN_H50,1738,9
JPN_H51,1739,9
JPN_H52,1740,9
JPN_H53,1741,9
JPN_I,1742,9
JPN_J58T60,1743,9
JPN_J61,1744,9
JPN_J62_63,1745,9
JPN_K,1746,9
JPN_L,1747,9
JPN_M,1748,9
JPN_N,1749,9
JPN_O,1750,9
JPN_P,1751,9
JPN_Q,1752,9
JPN_R,1753,9
JPN_S,1754,9
JPN_T,1755,9
KAZ_A01_02,1756,7
KAZ_A03,1757,7
KAZ_B05_06,1758,8
KAZ_B07_08,1759,8
KAZ_B09,1760,8
KAZ_C10T12,1761,8
KAZ_C13T15,1762,8
KAZ_C16,1763,8
KAZ_C17_18,1764,8
KAZ_C19,1765,8
KAZ_C20,1766,8
KAZ_C21,1767,8
KAZ_C22,1768,8
KAZ_C23,1769,8
KAZ_C24,1770,8
KAZ_C25,1771,8
KAZ_C26,1772,8
KAZ_C27,1773,8
KAZ_C28,1774,8
KAZ_C29,1775,8
KAZ_C30,1776,8
KAZ_C31T33,1777,8
KAZ_D,1778,9
KAZ_E,1779,9
KAZ_F,1780,9
KAZ_G,1781,9
KAZ_H49,1782,9
KAZ_H50,1783,9
KAZ_H51,1784,9
KAZ_H52,1785,9
KAZ_H53,1786,9
KAZ_I,1787,9
KAZ_J58T60,1788,9
KAZ_J61,1789,9
KAZ_J62_63,1790,9
KAZ_K,1791,9
KAZ_L,1792,9
KAZ_M,1793,9
KAZ_N,1794,9
KAZ_O,1795,9
KAZ_P,1796,9
KAZ_Q,1797,9
KAZ_R,1798,9
KAZ_S,1799,9
KAZ_T,1800,9
KHM_A01_02,1801,7
KHM_A03,1802,7
KHM_B05_06,1803,8
KHM_B07_08,1804,8
KHM_B09,1805,8
KHM_C10T12,1806,8
KHM_C13T15,1807,8
KHM_C16,1808,8
KHM_C17_18,1809,8
KHM_C19,1810,8
KHM_C20,1811,8
KHM_C21,1812,8
KHM_C22,1813,8
KHM_C23,1814,8
KHM_C24,1815,8
KHM_C25,1816,8
KHM_C26,1817,8
KHM_C27,1818,8
KHM_C28,1819,8
KHM_C29,1820,8
KHM_C30,1821,8
KHM_C31T33,1822,8
KHM_D,1823,9
KHM_E,1824,9
KHM_F,1825,9
KHM_G,1826,9
KHM_H49,1827,9
KHM_H50,1828,9
KHM_H51,1829,9
KHM_H52,1830,9
KHM_H53,1831,9
KHM_I,1832,9
KHM_J58T60,1833,9
KHM_J61,1834,9
KHM_J62_63,1835,9
KHM_K,1836,9
KHM_L,1837,9
KHM_M,1838,9
KHM_N,1839,9
KHM_O,1840,9
KHM_P,1841,9
KHM_Q,1842,9
KHM_R,1843,9
KHM_S,1844,9
KHM_T,1845,9
KOR_A01_02,1846,1
KOR_A03,1847,1
KOR_B05_06,1848,2
KOR_B07_08,1849,2
KOR_B09,1850,2
KOR_C10T12,1851,2
KOR_C13T15,1852,2
KOR_C16,1853,2
KOR_C17_18,1854,2
KOR_C19,1855,2
KOR_C20,1856,2
KOR_C21,1857,2
KOR_C22,1858,2
KOR_C23,1859,2
KOR_C24,1860,2
KOR_C25,1861,2
KOR_C26,1862,2
KOR_C27,1863,2
KOR_C28,1864,2
KOR_C29,1865,2
KOR_C30,1866,2
KOR_C31T33,1867,2
KOR_D,1868,3
KOR_E,1869,3
KOR_F,1870,3
KOR_G,1871,3
KOR_H49,1872,3
KOR_H50,1873,3
KOR_H51,1874,3
KOR_H52,1875,3
KOR_H53,1876,3
KOR_I,1877,3
KOR_J58T60,1878,3
KOR_J61,1879,3
KOR_J62_63,1880,3
KOR_K,1881,3
KOR_L,1882,3
KOR_M,1883,3
KOR_N,1884,3
KOR_O,1885,3
KOR_P,1886,3
KOR_Q,1887,3
KOR_R,1888,3
KOR_S,1889,3
KOR_T,1890,3
LAO_A01_02,1891,7
LAO_A03,1892,7
LAO_B05_06,1893,8
LAO_B07_08,1894,8
LAO_B09,1895,8
LAO_C10T12,1896,8
LAO_C13T15,1897,8
LAO_C16,1898,8
LAO_C17_18,1899,8
LAO_C19,1900,8
LAO_C20,1901,8
LAO_C21,1902,8
LAO_C22,1903,8
LAO_C23,1904,8
LAO_C24,1905,8
LAO_C25,1906,8
LAO_C26,1907,8
LAO_C27,1908,8
LAO_C28,1909,8
LAO_C29,1910,8
LAO_C30,1911,8
LAO_C31T33,1912,8
LAO_D,1913,9
LAO_E,1914,9
LAO_F,1915,9
LAO_G,1916,9
LAO_H49,1917,9
LAO_H50,1918,9
LAO_H51,1919,9
LAO_H52,1920,9
LAO_H53,1921,9
LAO_I,1922,9
LAO_J58T60,1923,9
LAO_J61,1924,9
LAO_J62_63,1925,9
LAO_K,1926,9
LAO_L,1927,9
LAO_M,1928,9
LAO_N,1929,9
LAO_O,1930,9
LAO_P,1931,9
LAO_Q,1932,9
LAO_R,1933,9
LAO_S,1934,9
LAO_T,1935,9
LTU_A01_02,1936,7
LTU_A03,1937,7
LTU_B05_06,1938,8
LTU_B07_08,1939,8
LTU_B09,1940,8
LTU_C10T12,1941,8
LTU_C13T15,1942,8
LTU_C16,1943,8
LTU_C17_18,1944,8
LTU_C19,1945,8
LTU_C20,1946,8
LTU_C21,1947,8
LTU_C22,1948,8
LTU_C23,1949,8
LTU_C24,1950,8
LTU_C25,1951,8
LTU_C26,1952,8
LTU_C27,1953,8
LTU_C28,1954,8
LTU_C29,1955,8
LTU_C30,1956,8
LTU_C31T33,1957,8
LTU_D,1958,9
LTU_E,1959,9
LTU_F,1960,9
LTU_G,1961,9
LTU_H49,1962,9
LTU_H50,1963,9
LTU_H51,1964,9
LTU_H52,1965,9
LTU_H53,1966,9
LTU_I,1967,9
LTU_J58T60,1968,9
LTU_J61,1969,9
LTU_J62_63,1970,9
LTU_K,1971,9
LTU_L,1972,9
LTU_M,1973,9
LTU_N,1974,9
LTU_O,1975,9
LTU_P,1976,9
LTU_Q,1977,9
LTU_R,1978,9
LTU_S,1979,9
LTU_T,1980,9
LUX_A01_02,1981,7
LUX_A03,1982,7
LUX_B05_06,1983,8
LUX_B07_08,1984,8
LUX_B09,1985,8
LUX_C10T12,1986,8
LUX_C13T15,1987,8
LUX_C16,1988,8
LUX_C17_18,1989,8
LUX_C19,1990,8
LUX_C20,1991,8
LUX_C21,1992,8
LUX_C22,1993,8
LUX_C23,1994,8
LUX_C24,1995,8
LUX_C25,1996,8
LUX_C26,1997,8
LUX_C27,1998,8
LUX_C28,1999,8
LUX_C29,2000,8
LUX_C30,2001,8
LUX_C31T33,2002,8
LUX_D,2003,9
LUX_E,2004,9
LUX_F,2005,9
LUX_G,2006,9
LUX_H49,2007,9
LUX_H50,2008,9
LUX_H51,2009,9
LUX_H52,2010,9
LUX_H53,2011,9
LUX_I,2012,9
LUX_J58T60,2013,9
LUX_J61,2014,9
LUX_J62_63,2015,9
LUX_K,2016,9
LUX_L,2017,9
LUX_M,2018,9
LUX_N,2019,9
LUX_O,2020,9
LUX_P,2021,9
LUX_Q,2022,9
LUX_R,2023,9
LUX_S,2024,9
LUX_T,2025,9
LVA_A01_02,2026,7
LVA_A03,2027,7
LVA_B05_06,2028,8
LVA_B07_08,2029,8
LVA_B09,2030,8
LVA_C10T12,2031,8
LVA_C13T15,2032,8
LVA_C16,2033,8
LVA_C17_18,2034,8
LVA_C19,2035,8
LVA_C20,2036,8
LVA_C21,2037,8
LVA_C22,2038,8
LVA_C23,2039,8
LVA_C24,2040,8
LVA_C25,2041,8
LVA_C26,2042,8
LVA_C27,2043,8
LVA_C28,2044,8
LVA_C29,2045,8
LVA_C30,2046,8
LVA_C31T33,2047,8
LVA_D,2048,9
LVA_E,2049,9
LVA_F,2050,9
LVA_G,2051,9
LVA_H49,2052,9
LVA_H50,2053,9
LVA_H51,2054,9
LVA_H52,2055,9
LVA_H53,2056,9
LVA_I,2057,9
LVA_J58T60,2058,9
LVA_J61,2059,9
LVA_J62_63,2060,9
LVA_K,2061,9
LVA_L,2062,9
LVA_M,2063,9
LVA_N,2064,9
LVA_O,2065,9
LVA_P,2066,9
LVA_Q,2067,9
LVA_R,2068,9
LVA_S,2069,9
LVA_T,2070,9
MAR_A01_02,2071,7
MAR_A03,2072,7
MAR_B05_06,2073,8
MAR_B07_08,2074,8
MAR_B09,2075,8
MAR_C10T12,2076,8
MAR_C13T15,2077,8
MAR_C16,2078,8
MAR_C17_18,2079,8
MAR_C19,2080,8
MAR_C20,2081,8
MAR_C21,2082,8
MAR_C22,2083,8
MAR_C23,2084,8
MAR_C24,2085,8
MAR_C25,2086,8
MAR_C26,2087,8
MAR_C27,2088,8
MAR_C28,2089,8
MAR_C29,2090,8
MAR_C30,2091,8
MAR_C31T33,2092,8
MAR_D,2093,9
MAR_E,2094,9
MAR_F,2095,9
MAR_G,2096,9
MAR_H49,2097,9
MAR_H50,2098,9
MAR_H51,2099,9
MAR_H52,2100,9
MAR_H53,2101,9
MAR_I,2102,9
MAR_J58T60,2103,9
MAR_J61,2104,9
MAR_J62_63,2105,9
MAR_K,2106,9
MAR_L,2107,9
MAR_M,2108,9
MAR_N,2109,9
MAR_O,2110,9
MAR_P,2111,9
MAR_Q,2112,9
MAR_R,2113,9
MAR_S,2114,9
MAR_T,2115,9
MEX_A01_02,2116,7
MEX_A03,2117,7
MEX_B05_06,2118,8
MEX_B07_08,2119,8
MEX_B09,2120,8
MEX_C10T12,2121,8
MEX_C13T15,2122,8
MEX_C16,2123,8
MEX_C17_18,2124,8
MEX_C19,2125,8
MEX_C20,2126,8
MEX_C21,2127,8
MEX_C22,2128,8
MEX_C23,2129,8
MEX_C24,2130,8
MEX_C25,2131,8
MEX_C26,2132,8
MEX_C27,2133,8
MEX_C28,2134,8
MEX_C29,2135,8
MEX_C30,2136,8
MEX_C31T33,2137,8
MEX_D,2138,9
MEX_E,2139,9
MEX_F,2140,9
MEX_G,2141,9
MEX_H49,2142,9
MEX_H50,2143,9
MEX_H51,2144,9
MEX_H52,2145,9
MEX_H53,2146,9
MEX_I,2147,9
MEX_J58T60,2148,9
MEX_J61,2149,9
MEX_J62_63,2150,9
MEX_K,2151,9
MEX_L,2152,9
MEX_M,2153,9
MEX_N,2154,9
MEX_O,2155,9
MEX_P,2156,9
MEX_Q,2157,9
MEX_R,2158,9
MEX_S,2159,9
MEX_T,2160,9
MLT_A01_02,2161,7
MLT_A03,2162,7
MLT_B05_06,2163,8
MLT_B07_08,2164,8
MLT_B09,2165,8
MLT_C10T12,2166,8
MLT_C13T15,2167,8
MLT_C16,2168,8
MLT_C17_18,2169,8
MLT_C19,2170,8
MLT_C20,2171,8
MLT_C21,2172,8
MLT_C22,2173,8
MLT_C23,2174,8
MLT_C24,2175,8
MLT_C25,2176,8
MLT_C26,2177,8
MLT_C27,2178,8
MLT_C28,2179,8
MLT_C29,2180,8
MLT_C30,2181,8
MLT_C31T33,2182,8
MLT_D,2183,9
MLT_E,2184,9
MLT_F,2185,9
MLT_G,2186,9
MLT_H49,2187,9
MLT_H50,2188,9
MLT_H51,2189,9
MLT_H52,2190,9
MLT_H53,2191,9
MLT_I,2192,9
MLT_J58T60,2193,9
MLT_J61,2194,9
MLT_J62_63,2195,9
MLT_K,2196,9
MLT_L,2197,9
MLT_M,2198,9
MLT_N,2199,9
MLT_O,2200,9
MLT_P,2201,9
MLT_Q,2202,9
MLT_R,2203,9
MLT_S,2204,9
MLT_T,2205,9
MMR_A01_02,2206,7
MMR_A03,2207,7
MMR_B05_06,2208,8
MMR_B07_08,2209,8
MMR_B09,2210,8
MMR_C10T12,2211,8
MMR_C13T15,2212,8
MMR_C16,2213,8
MMR_C17_18,2214,8
MMR_C19,2215,8
MMR_C20,2216,8
MMR_C21,2217,8
MMR_C22,2218,8
MMR_C23,2219,8
MMR_C24,2220,8
MMR_C25,2221,8
MMR_C26,2222,8
MMR_C27,2223,8
MMR_C28,2224,8
MMR_C29,2225,8
MMR_C30,2226,8
MMR_C31T33,2227,8
MMR_D,2228,9
MMR_E,2229,9
MMR_F,2230,9
MMR_G,2231,9
MMR_H49,2232,9
MMR_H50,2233,9
MMR_H51,2234,9
MMR_H52,2235,9
MMR_H53,2236,9
MMR_I,2237,9
MMR_J58T60,2238,9
MMR_J61,2239,9
MMR_J62_63,2240,9
MMR_K,2241,9
MMR_L,2242,9
MMR_M,2243,9
MMR_N,2244,9
MMR_O,2245,9
MMR_P,2246,9
MMR_Q,2247,9
MMR_R,2248,9
MMR_S,2249,9
MMR_T,2250,9
MYS_A01_02,2251,7
MYS_A03,2252,7
MYS_B05_06,2253,8
MYS_B07_08,2254,8
MYS_B09,2255,8
MYS_C10T12,2256,8
MYS_C13T15,2257,8
MYS_C16,2258,8
MYS_C17_18,2259,8
MYS_C19,2260,8
MYS_C20,2261,8
MYS_C21,2262,8
MYS_C22,2263,8
MYS_C23,2264,8
MYS_C24,2265,8
MYS_C25,2266,8
MYS_C26,2267,8
MYS_C27,2268,8
MYS_C28,2269,8
MYS_C29,2270,8
MYS_C30,2271,8
MYS_C31T33,2272,8
MYS_D,2273,9
MYS_E,2274,9
MYS_F,2275,9
MYS_G,2276,9
MYS_H49,2277,9
MYS_H50,2278,9
MYS_H51,2279,9
MYS_H52,2280,9
MYS_H53,2281,9
MYS_I,2282,9
MYS_J58T60,2283,9
MYS_J61,2284,9
MYS_J62_63,2285,9
MYS_K,2286,9
MYS_L,2287,9
MYS_M,2288,9
MYS_N,2289,9
MYS_O,2290,9
MYS_P,2291,9
MYS_Q,2292,9
MYS_R,2293,9
MYS_S,2294,9
MYS_T,2295,9
NGA_A01_02,2296,7
NGA_A03,2297,7
NGA_B05_06,2298,8
NGA_B07_08,2299,8
NGA_B09,2300,8
NGA_C10T12,2301,8
NGA_C13T15,2302,8
NGA_C16,2303,8
NGA_C17_18,2304,8
NGA_C19,2305,8
NGA_C20,2306,8
NGA_C21,2307,8
NGA_C22,2308,8
NGA_C23,2309,8
NGA_C24,2310,8
NGA_C25,2311,8
NGA_C26,2312,8
NGA_C27,2313,8
NGA_C28,2314,8
NGA_C29,2315,8
NGA_C30,2316,8
NGA_C31T33,2317,8
NGA_D,2318,9
NGA_E,2319,9
NGA_F,2320,9
NGA_G,2321,9
NGA_H49,2322,9
NGA_H50,2323,9
NGA_H51,2324,9
NGA_H52,2325,9
NGA_H53,2326,9
NGA_I,2327,9
NGA_J58T60,2328,9
NGA_J61,2329,9
NGA_J62_63,2330,9
NGA_K,2331,9
NGA_L,2332,9
NGA_M,2333,9
NGA_N,2334,9
NGA_O,2335,9
NGA_P,2336,9
NGA_Q,2337,9
NGA_R,2338,9
NGA_S,2339,9
NGA_T,2340,9
NLD_A01_02,2341,7
NLD_A03,2342,7
NLD_B05_06,2343,8
NLD_B07_08,2344,8
NLD_B09,2345,8
NLD_C10T12,2346,8
NLD_C13T15,2347,8
NLD_C16,2348,8
NLD_C17_18,2349,8
NLD_C19,2350,8
NLD_C20,2351,8
NLD_C21,2352,8
NLD_C22,2353,8
NLD_C23,2354,8
NLD_C24,2355,8
NLD_C25,2356,8
NLD_C26,2357,8
NLD_C27,2358,8
NLD_C28,2359,8
NLD_C29,2360,8
NLD_C30,2361,8
NLD_C31T33,2362,8
NLD_D,2363,9
NLD_E,2364,9
NLD_F,2365,9
NLD_G,2366,9
NLD_H49,2367,9
NLD_H50,2368,9
NLD_H51,2369,9
NLD_H52,2370,9
NLD_H53,2371,9
NLD_I,2372,9
NLD_J58T60,2373,9
NLD_J61,2374,9
NLD_J62_63,2375,9
NLD_K,2376,9
NLD_L,2377,9
NLD_M,2378,9
NLD_N,2379,9
NLD_O,2380,9
NLD_P,2381,9
NLD_Q,2382,9
NLD_R,2383,9
NLD_S,2384,9
NLD_T,2385,9
NOR_A01_02,2386,7
NOR_A03,2387,7
NOR_B05_06,2388,8
NOR_B07_08,2389,8
NOR_B09,2390,8
NOR_C10T12,2391,8
NOR_C13T15,2392,8
NOR_C16,2393,8
NOR_C17_18,2394,8
NOR_C19,2395,8
NOR_C20,2396,8
NOR_C21,2397,8
NOR_C22,2398,8
NOR_C23,2399,8
NOR_C24,2400,8
